GEOGRAPHY,ECODE,AREA_NAME,BAND,BP_PRE_1900,BP_1900_1918,BP_1919_1929,BP_1930_1939,BP_1945_1954,BP_1955_1964,BP_1965_1972,BP_1973_1982,BP_1983_1992,BP_1993_1999,BP_2000_2009,BP_2010_2015,BP_UNKNOWN,ALL_PROPERTIES
LSOA,E01004252,Tower Hamlets 024A,All,160,20,0,0,140,120,0,190,20,20,480,90,10,"1,240"
LSOA,E01004252,Tower Hamlets 024A,A,20,0,0,0,0,0,0,0,2.5,0,30,2.5,2.5,60
LSOA,E01004252,Tower Hamlets 024A,B,50,10,0,0,80,60,0,60,20,0,0,0,0,280
LSOA,E01004252,Tower Hamlets 024A,C,50,2.5,0,0,60,50,0,100,0,20,100,30,2.5,430
LSOA,E01004252,Tower Hamlets 024A,D,20,0,0,0,0,0,0,20,0,0,320,40,2.5,400
LSOA,E01004252,Tower Hamlets 024A,E,10,0,0,0,0,2.5,0,2.5,0,0,40,10,0,60
LSOA,E01004252,Tower Hamlets 024A,F,2.5,0,0,0,0,0,0,0,0,0,2.5,10,0,10
LSOA,E01004252,Tower Hamlets 024A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004252,Tower Hamlets 024A,H,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01004253,Tower Hamlets 024B,All,10,0,20,10,150,160,50,270,40,30,10,250,110,"1,120"
LSOA,E01004253,Tower Hamlets 024B,A,0,0,0,0,0,0,2.5,0,0,10,0,0,0,10
LSOA,E01004253,Tower Hamlets 024B,B,2.5,0,0,0,110,120,30,80,0,10,0,0,20,370
LSOA,E01004253,Tower Hamlets 024B,C,10,0,20,0,40,40,20,190,0,2.5,10,80,30,430
LSOA,E01004253,Tower Hamlets 024B,D,0,0,0,10,0,2.5,0,10,10,2.5,2.5,100,60,190
LSOA,E01004253,Tower Hamlets 024B,E,0,0,0,0,0,2.5,0,0,30,10,2.5,60,0,100
LSOA,E01004253,Tower Hamlets 024B,F,0,0,2.5,0,0,0,0,0,0,0,0,20,0,20
LSOA,E01004253,Tower Hamlets 024B,G,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01004253,Tower Hamlets 024B,H,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004254,Tower Hamlets 023B,All,120,10,10,0,0,40,2.5,2.5,80,430,420,410,30,"1,550"
LSOA,E01004254,Tower Hamlets 023B,A,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01004254,Tower Hamlets 023B,B,10,0,2.5,0,0,10,0,0,10,0,0,0,0,30
LSOA,E01004254,Tower Hamlets 023B,C,50,2.5,10,0,0,20,0,0,60,20,70,120,10,360
LSOA,E01004254,Tower Hamlets 023B,D,40,2.5,0,0,0,2.5,0,0,10,50,150,230,20,500
LSOA,E01004254,Tower Hamlets 023B,E,10,2.5,0,0,0,0,0,0,0,150,70,40,2.5,280
LSOA,E01004254,Tower Hamlets 023B,F,2.5,0,0,0,0,0,0,2.5,0,160,100,20,2.5,280
LSOA,E01004254,Tower Hamlets 023B,G,10,0,0,0,0,0,2.5,0,0,50,20,10,0,70
LSOA,E01004254,Tower Hamlets 023B,H,0,0,0,0,0,0,0,0,0,2.5,10,0,0,10
LSOA,E01004255,Tower Hamlets 023C,All,30,20,80,30,90,110,0,0,20,180,120,20,2.5,700
LSOA,E01004255,Tower Hamlets 023C,A,0,0,0,0,0,0,0,0,0,10,0,0,0,10
LSOA,E01004255,Tower Hamlets 023C,B,2.5,20,60,10,40,40,0,0,10,10,2.5,0,0,200
LSOA,E01004255,Tower Hamlets 023C,C,30,2.5,20,20,50,60,0,0,2.5,50,70,10,2.5,320
LSOA,E01004255,Tower Hamlets 023C,D,2.5,0,0,0,0,2.5,0,0,0,90,50,2.5,0,150
LSOA,E01004255,Tower Hamlets 023C,E,0,0,0,0,0,0,0,0,0,20,0,10,0,30
LSOA,E01004255,Tower Hamlets 023C,F,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5
LSOA,E01004255,Tower Hamlets 023C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004255,Tower Hamlets 023C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004256,Tower Hamlets 024C,All,20,0,110,10,60,100,60,140,0,100,20,2.5,0,620
LSOA,E01004256,Tower Hamlets 024C,A,2.5,0,0,0,10,10,0,0,0,0,0,2.5,0,20
LSOA,E01004256,Tower Hamlets 024C,B,20,0,10,2.5,50,20,0,60,0,10,0,0,0,170
LSOA,E01004256,Tower Hamlets 024C,C,0,0,90,10,0,80,60,2.5,0,20,10,0,0,270
LSOA,E01004256,Tower Hamlets 024C,D,0,0,2.5,0,0,2.5,0,70,0,50,10,0,0,140
LSOA,E01004256,Tower Hamlets 024C,E,0,0,0,0,0,0,0,0,0,20,2.5,0,0,20
LSOA,E01004256,Tower Hamlets 024C,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004256,Tower Hamlets 024C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004256,Tower Hamlets 024C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004257,Tower Hamlets 024D,All,60,0,20,190,120,140,40,40,0,0,10,10,20,650
LSOA,E01004257,Tower Hamlets 024D,A,0,0,0,0,10,10,0,0,0,0,0,0,0,20
LSOA,E01004257,Tower Hamlets 024D,B,10,0,2.5,70,60,20,10,10,0,0,2.5,0,10,190
LSOA,E01004257,Tower Hamlets 024D,C,10,0,20,100,50,100,30,30,0,0,2.5,10,10,350
LSOA,E01004257,Tower Hamlets 024D,D,10,0,0,30,0,10,0,2.5,0,0,2.5,2.5,2.5,60
LSOA,E01004257,Tower Hamlets 024D,E,30,0,0,0,0,0,0,0,0,0,2.5,2.5,0,30
LSOA,E01004257,Tower Hamlets 024D,F,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004257,Tower Hamlets 024D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004257,Tower Hamlets 024D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004258,Tower Hamlets 023D,All,70,0,20,0,0,40,110,60,90,350,2.5,0,2.5,750
LSOA,E01004258,Tower Hamlets 023D,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004258,Tower Hamlets 023D,B,0,0,10,0,0,20,90,10,0,40,0,0,0,180
LSOA,E01004258,Tower Hamlets 023D,C,2.5,0,10,0,0,10,20,40,2.5,40,0,0,0,120
LSOA,E01004258,Tower Hamlets 023D,D,10,0,0,0,0,10,0,10,10,10,0,0,0,40
LSOA,E01004258,Tower Hamlets 023D,E,10,0,0,0,0,0,0,0,30,40,0,0,2.5,90
LSOA,E01004258,Tower Hamlets 023D,F,30,0,0,0,0,0,0,0,30,70,0,0,0,120
LSOA,E01004258,Tower Hamlets 023D,G,10,0,0,0,0,0,0,0,20,160,0,0,0,190
LSOA,E01004258,Tower Hamlets 023D,H,10,0,0,0,0,0,0,0,0,10,2.5,0,0,20
LSOA,E01004259,Tower Hamlets 007A,All,170,70,2.5,110,150,60,40,60,90,40,10,10,2.5,820
LSOA,E01004259,Tower Hamlets 007A,A,10,0,0,0,10,0,0,0,0,0,0,0,0,10
LSOA,E01004259,Tower Hamlets 007A,B,50,70,0,30,60,40,10,2.5,10,0,0,0,0,270
LSOA,E01004259,Tower Hamlets 007A,C,90,10,2.5,80,90,20,30,60,80,30,10,2.5,2.5,490
LSOA,E01004259,Tower Hamlets 007A,D,10,0,0,0,10,2.5,0,0,2.5,20,10,2.5,0,40
LSOA,E01004259,Tower Hamlets 007A,E,10,0,0,0,0,0,0,0,0,2.5,0,2.5,0,10
LSOA,E01004259,Tower Hamlets 007A,F,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,10
LSOA,E01004259,Tower Hamlets 007A,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004259,Tower Hamlets 007A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004260,Tower Hamlets 007B,All,40,0,0,0,210,110,100,20,50,0,120,2.5,2.5,650
LSOA,E01004260,Tower Hamlets 007B,A,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01004260,Tower Hamlets 007B,B,20,0,0,0,30,50,50,0,10,0,2.5,0,2.5,170
LSOA,E01004260,Tower Hamlets 007B,C,10,0,0,0,170,60,50,20,40,0,50,0,0,400
LSOA,E01004260,Tower Hamlets 007B,D,2.5,0,0,0,0,0,10,0,2.5,0,40,0,0,50
LSOA,E01004260,Tower Hamlets 007B,E,2.5,0,0,0,0,0,0,0,0,0,20,2.5,0,30
LSOA,E01004260,Tower Hamlets 007B,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004260,Tower Hamlets 007B,G,0,0,0,0,0,0,0,0,0,0,10,0,0,10
LSOA,E01004260,Tower Hamlets 007B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004261,Tower Hamlets 010A,All,30,2.5,0,10,160,120,2.5,100,0,100,180,10,580,"1,300"
LSOA,E01004261,Tower Hamlets 010A,A,0,0,0,0,20,0,0,0,0,2.5,40,2.5,580,640
LSOA,E01004261,Tower Hamlets 010A,B,2.5,0,0,10,110,60,0,50,0,2.5,10,0,2.5,230
LSOA,E01004261,Tower Hamlets 010A,C,10,2.5,0,0,40,60,0,20,0,0,20,2.5,0,150
LSOA,E01004261,Tower Hamlets 010A,D,20,0,0,0,0,0,2.5,0,0,70,20,2.5,0,110
LSOA,E01004261,Tower Hamlets 010A,E,0,0,0,0,0,2.5,0,30,0,30,80,2.5,0,150
LSOA,E01004261,Tower Hamlets 010A,F,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004261,Tower Hamlets 010A,G,0,0,0,0,0,0,0,0,0,0,20,0,0,20
LSOA,E01004261,Tower Hamlets 010A,H,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004262,Tower Hamlets 010B,All,110,2.5,2.5,0,100,60,60,80,40,20,80,0,2.5,550
LSOA,E01004262,Tower Hamlets 010B,A,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004262,Tower Hamlets 010B,B,20,2.5,2.5,0,30,20,10,10,20,0,0,0,2.5,110
LSOA,E01004262,Tower Hamlets 010B,C,30,2.5,0,0,70,40,50,50,10,2.5,0,0,2.5,250
LSOA,E01004262,Tower Hamlets 010B,D,20,2.5,0,0,2.5,0,0,0,10,10,2.5,0,0,30
LSOA,E01004262,Tower Hamlets 010B,E,30,0,0,0,2.5,0,0,20,0,0,40,0,0,80
LSOA,E01004262,Tower Hamlets 010B,F,10,0,0,0,0,0,0,0,0,10,20,0,0,40
LSOA,E01004262,Tower Hamlets 010B,G,2.5,0,0,0,0,0,0,0,0,0,20,0,0,30
LSOA,E01004262,Tower Hamlets 010B,H,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5
LSOA,E01004263,Tower Hamlets 007C,All,250,2.5,0,10,0,230,20,10,0,2.5,10,10,2.5,530
LSOA,E01004263,Tower Hamlets 007C,A,0,0,0,0,0,10,0,0,0,0,0,0,0,10
LSOA,E01004263,Tower Hamlets 007C,B,50,2.5,0,10,0,100,10,10,0,0,0,0,0,170
LSOA,E01004263,Tower Hamlets 007C,C,10,0,0,0,0,110,20,0,0,2.5,0,10,0,140
LSOA,E01004263,Tower Hamlets 007C,D,170,2.5,0,0,0,2.5,0,0,0,0,10,2.5,0,190
LSOA,E01004263,Tower Hamlets 007C,E,20,0,0,0,0,0,0,0,0,0,0,2.5,0,20
LSOA,E01004263,Tower Hamlets 007C,F,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01004263,Tower Hamlets 007C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004263,Tower Hamlets 007C,H,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
LSOA,E01004264,Tower Hamlets 010C,All,2.5,0,0,0,370,10,2.5,70,0,2.5,0,0,0,460
LSOA,E01004264,Tower Hamlets 010C,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004264,Tower Hamlets 010C,B,0,0,0,0,170,0,0,70,0,0,0,0,0,250
LSOA,E01004264,Tower Hamlets 010C,C,0,0,0,0,110,0,0,0,0,0,0,0,0,110
LSOA,E01004264,Tower Hamlets 010C,D,2.5,0,0,0,90,10,2.5,0,0,2.5,0,0,0,100
LSOA,E01004264,Tower Hamlets 010C,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004264,Tower Hamlets 010C,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004264,Tower Hamlets 010C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004264,Tower Hamlets 010C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004266,Tower Hamlets 007D,All,170,60,2.5,2.5,2.5,60,80,130,60,30,2.5,0,2.5,590
LSOA,E01004266,Tower Hamlets 007D,A,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004266,Tower Hamlets 007D,B,2.5,10,0,2.5,0,20,10,30,0,0,0,0,0,60
LSOA,E01004266,Tower Hamlets 007D,C,20,40,2.5,0,2.5,40,60,70,30,10,0,0,0,270
LSOA,E01004266,Tower Hamlets 007D,D,40,0,0,0,0,0,10,20,10,10,0,0,2.5,80
LSOA,E01004266,Tower Hamlets 007D,E,110,20,2.5,0,0,0,0,10,30,10,2.5,0,0,180
LSOA,E01004266,Tower Hamlets 007D,F,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004266,Tower Hamlets 007D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004266,Tower Hamlets 007D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004267,Tower Hamlets 012D,All,240,70,0,10,20,0,0,50,0,220,110,250,20,970
LSOA,E01004267,Tower Hamlets 012D,A,10,10,0,0,0,0,0,0,0,2.5,20,20,0,60
LSOA,E01004267,Tower Hamlets 012D,B,20,10,0,0,2.5,0,0,0,0,0,10,0,0,40
LSOA,E01004267,Tower Hamlets 012D,C,150,40,0,0,2.5,0,0,30,0,90,40,70,10,430
LSOA,E01004267,Tower Hamlets 012D,D,20,2.5,0,10,10,0,0,20,0,110,30,150,0,330
LSOA,E01004267,Tower Hamlets 012D,E,40,2.5,0,0,0,0,0,2.5,0,20,20,10,2.5,90
LSOA,E01004267,Tower Hamlets 012D,F,2.5,2.5,0,0,0,0,0,0,0,10,2.5,0,2.5,10
LSOA,E01004267,Tower Hamlets 012D,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004267,Tower Hamlets 012D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004268,Tower Hamlets 012E,All,10,30,0,0,0,30,280,240,0,20,90,40,0,740
LSOA,E01004268,Tower Hamlets 012E,A,2.5,2.5,0,0,0,10,0,80,0,0,0,0,0,90
LSOA,E01004268,Tower Hamlets 012E,B,2.5,10,0,0,0,20,280,130,0,0,0,0,0,430
LSOA,E01004268,Tower Hamlets 012E,C,2.5,20,0,0,0,2.5,0,30,0,20,50,20,0,150
LSOA,E01004268,Tower Hamlets 012E,D,0,0,0,0,0,0,0,0,0,0,40,20,0,50
LSOA,E01004268,Tower Hamlets 012E,E,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01004268,Tower Hamlets 012E,F,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5
LSOA,E01004268,Tower Hamlets 012E,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004268,Tower Hamlets 012E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004269,Tower Hamlets 014A,All,60,2.5,30,0,40,70,210,240,10,30,80,180,2.5,940
LSOA,E01004269,Tower Hamlets 014A,A,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004269,Tower Hamlets 014A,B,10,2.5,10,0,10,20,60,130,0,2.5,40,20,0,290
LSOA,E01004269,Tower Hamlets 014A,C,20,0,20,0,30,40,150,110,0,2.5,10,60,0,440
LSOA,E01004269,Tower Hamlets 014A,D,20,2.5,2.5,0,0,10,2.5,0,10,20,30,50,0,130
LSOA,E01004269,Tower Hamlets 014A,E,20,0,0,0,0,0,0,0,0,10,0,40,2.5,70
LSOA,E01004269,Tower Hamlets 014A,F,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01004269,Tower Hamlets 014A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004269,Tower Hamlets 014A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004270,Tower Hamlets 014B,All,270,30,0,10,10,20,130,120,10,60,110,120,2.5,880
LSOA,E01004270,Tower Hamlets 014B,A,10,2.5,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01004270,Tower Hamlets 014B,B,10,10,0,2.5,0,0,2.5,0,0,0,2.5,10,0,30
LSOA,E01004270,Tower Hamlets 014B,C,40,20,0,10,0,20,120,110,10,20,30,50,2.5,400
LSOA,E01004270,Tower Hamlets 014B,D,180,2.5,0,2.5,10,10,10,10,2.5,20,70,50,0,360
LSOA,E01004270,Tower Hamlets 014B,E,20,0,0,0,0,0,0,0,0,30,10,10,0,70
LSOA,E01004270,Tower Hamlets 014B,F,0,0,0,0,0,0,0,0,0,0,2.5,10,0,10
LSOA,E01004270,Tower Hamlets 014B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004270,Tower Hamlets 014B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004271,Tower Hamlets 014C,All,0,0,0,0,10,10,310,150,0,0,0,110,10,590
LSOA,E01004271,Tower Hamlets 014C,A,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5
LSOA,E01004271,Tower Hamlets 014C,B,0,0,0,0,0,0,170,50,0,0,0,0,0,210
LSOA,E01004271,Tower Hamlets 014C,C,0,0,0,0,2.5,10,150,100,0,0,0,30,2.5,280
LSOA,E01004271,Tower Hamlets 014C,D,0,0,0,0,10,2.5,0,0,0,0,0,60,2.5,60
LSOA,E01004271,Tower Hamlets 014C,E,0,0,0,0,0,0,0,0,0,0,0,30,0,30
LSOA,E01004271,Tower Hamlets 014C,F,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01004271,Tower Hamlets 014C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004271,Tower Hamlets 014C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004272,Tower Hamlets 014D,All,2.5,0,0,0,120,80,50,190,110,0,80,150,2.5,780
LSOA,E01004272,Tower Hamlets 014D,A,0,0,0,0,0,0,0,10,0,0,0,0,0,10
LSOA,E01004272,Tower Hamlets 014D,B,0,0,0,0,70,40,30,50,100,0,10,0,0,290
LSOA,E01004272,Tower Hamlets 014D,C,2.5,0,0,0,50,40,20,120,10,0,20,60,0,320
LSOA,E01004272,Tower Hamlets 014D,D,0,0,0,0,0,0,0,10,0,0,50,60,2.5,120
LSOA,E01004272,Tower Hamlets 014D,E,0,0,0,0,0,2.5,0,2.5,0,0,0,30,2.5,30
LSOA,E01004272,Tower Hamlets 014D,F,0,0,0,0,0,0,0,0,0,0,0,10,0,10
LSOA,E01004272,Tower Hamlets 014D,G,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01004272,Tower Hamlets 014D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004273,Tower Hamlets 014E,All,30,0,0,0,30,130,70,0,110,100,130,230,10,830
LSOA,E01004273,Tower Hamlets 014E,A,0,0,0,0,0,10,10,0,0,10,0,0,0,20
LSOA,E01004273,Tower Hamlets 014E,B,2.5,0,0,0,30,120,50,0,70,10,0,0,0,290
LSOA,E01004273,Tower Hamlets 014E,C,20,0,0,0,0,10,10,0,2.5,30,10,60,2.5,140
LSOA,E01004273,Tower Hamlets 014E,D,10,0,0,0,2.5,0,0,0,40,20,80,130,10,290
LSOA,E01004273,Tower Hamlets 014E,E,2.5,0,0,0,0,0,0,0,0,10,20,30,2.5,60
LSOA,E01004273,Tower Hamlets 014E,F,0,0,0,0,0,0,0,0,0,20,10,10,0,40
LSOA,E01004273,Tower Hamlets 014E,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004273,Tower Hamlets 014E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004274,Tower Hamlets 031A,All,2.5,0,0,130,2.5,0,0,0,210,260,70,0,2.5,670
LSOA,E01004274,Tower Hamlets 031A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004274,Tower Hamlets 031A,B,0,0,0,40,2.5,0,0,0,0,0,0,0,0,50
LSOA,E01004274,Tower Hamlets 031A,C,2.5,0,0,80,0,0,0,0,10,20,20,0,0,130
LSOA,E01004274,Tower Hamlets 031A,D,0,0,0,0,0,0,0,0,110,40,30,0,2.5,190
LSOA,E01004274,Tower Hamlets 031A,E,0,0,0,0,0,0,0,0,80,180,20,0,0,280
LSOA,E01004274,Tower Hamlets 031A,F,0,0,0,0,0,0,0,0,2.5,30,0,0,0,30
LSOA,E01004274,Tower Hamlets 031A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004274,Tower Hamlets 031A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004275,Tower Hamlets 031B,All,110,10,40,90,70,30,2.5,30,140,50,220,10,10,800
LSOA,E01004275,Tower Hamlets 031B,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004275,Tower Hamlets 031B,B,2.5,0,0,0,0,0,0,10,0,0,0,0,0,10
LSOA,E01004275,Tower Hamlets 031B,C,2.5,2.5,0,30,2.5,10,0,10,40,10,20,0,2.5,120
LSOA,E01004275,Tower Hamlets 031B,D,110,10,40,70,70,20,2.5,20,30,20,60,10,2.5,440
LSOA,E01004275,Tower Hamlets 031B,E,2.5,2.5,0,0,0,0,0,0,70,20,140,2.5,0,230
LSOA,E01004275,Tower Hamlets 031B,F,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5,0,10
LSOA,E01004275,Tower Hamlets 031B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004275,Tower Hamlets 031B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004276,Tower Hamlets 031C,All,60,2.5,10,0,0,0,0,0,80,410,510,0,30,"1,090"
LSOA,E01004276,Tower Hamlets 031C,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004276,Tower Hamlets 031C,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004276,Tower Hamlets 031C,C,10,0,2.5,0,0,0,0,0,2.5,20,2.5,0,0,40
LSOA,E01004276,Tower Hamlets 031C,D,20,0,10,0,0,0,0,0,2.5,140,180,0,2.5,350
LSOA,E01004276,Tower Hamlets 031C,E,10,2.5,0,0,0,0,0,0,70,130,150,0,30,390
LSOA,E01004276,Tower Hamlets 031C,F,10,0,0,0,0,0,0,0,2.5,90,140,0,2.5,240
LSOA,E01004276,Tower Hamlets 031C,G,10,0,0,0,0,0,0,0,0,30,40,0,0,70
LSOA,E01004276,Tower Hamlets 031C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004277,Tower Hamlets 033A,All,110,0,0,0,0,2.5,0,2.5,170,390,470,0,2.5,"1,140"
LSOA,E01004277,Tower Hamlets 033A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004277,Tower Hamlets 033A,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004277,Tower Hamlets 033A,C,0,0,0,0,0,0,0,0,0,30,70,0,0,100
LSOA,E01004277,Tower Hamlets 033A,D,2.5,0,0,0,0,2.5,0,0,0,70,10,0,0,80
LSOA,E01004277,Tower Hamlets 033A,E,10,0,0,0,0,0,0,0,70,130,20,0,2.5,230
LSOA,E01004277,Tower Hamlets 033A,F,50,0,0,0,0,0,0,0,90,40,170,0,0,340
LSOA,E01004277,Tower Hamlets 033A,G,30,0,0,0,0,0,0,2.5,20,110,160,0,0,320
LSOA,E01004277,Tower Hamlets 033A,H,10,0,0,0,0,0,0,0,0,10,40,0,0,70
LSOA,E01004280,Tower Hamlets 032A,All,30,0,0,90,10,30,200,0,80,160,210,0,0,800
LSOA,E01004280,Tower Hamlets 032A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004280,Tower Hamlets 032A,B,10,0,0,10,10,20,170,0,0,0,0,0,0,220
LSOA,E01004280,Tower Hamlets 032A,C,20,0,0,70,0,10,30,0,40,10,10,0,0,190
LSOA,E01004280,Tower Hamlets 032A,D,0,0,0,2.5,0,0,0,0,40,50,10,0,0,110
LSOA,E01004280,Tower Hamlets 032A,E,2.5,0,0,0,0,0,0,0,0,60,50,0,0,110
LSOA,E01004280,Tower Hamlets 032A,F,0,0,0,0,0,0,0,0,0,30,90,0,0,130
LSOA,E01004280,Tower Hamlets 032A,G,0,0,0,0,0,0,0,0,0,2.5,50,0,0,50
LSOA,E01004280,Tower Hamlets 032A,H,0,0,0,0,0,0,0,0,0,0,10,0,0,10
LSOA,E01004281,Tower Hamlets 031D,All,0,0,0,0,20,0,0,0,470,370,0,0,10,870
LSOA,E01004281,Tower Hamlets 031D,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004281,Tower Hamlets 031D,B,0,0,0,0,2.5,0,0,0,10,30,0,0,0,40
LSOA,E01004281,Tower Hamlets 031D,C,0,0,0,0,10,0,0,0,120,130,0,0,0,260
LSOA,E01004281,Tower Hamlets 031D,D,0,0,0,0,0,0,0,0,210,40,0,0,10,270
LSOA,E01004281,Tower Hamlets 031D,E,0,0,0,0,0,0,0,0,120,170,0,0,2.5,290
LSOA,E01004281,Tower Hamlets 031D,F,0,0,0,0,0,0,0,0,10,0,0,0,0,10
LSOA,E01004281,Tower Hamlets 031D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004281,Tower Hamlets 031D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01004283,Tower Hamlets 016A,All,260,0,0,0,60,250,2.5,0,30,0,190,10,2.5,790
LSOA,E01004283,Tower Hamlets 016A,A,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01004283,Tower Hamlets 016A,B,200,0,0,0,20,70,0,0,10,0,30,0,2.5,330
LSOA,E01004283,Tower Hamlets 016A,C,60,0,0,0,40,170,2.5,0,0,0,50,0,2.5,320
LSOA,E01004283,Tower Hamlets 016A,D,2.5,0,0,0,0,2.5,0,0,2.5,0,20,0,0,20
LSOA,E01004283,Tower Hamlets 016A,E,0,0,0,0,0,10,0,0,10,0,70,10,0,90
LSOA,E01004283,Tower Hamlets 016A,F,10,0,0,0,0,0,0,0,0,0,20,0,0,30
LSOA,E01004283,Tower Hamlets 016A,G,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01004283,Tower Hamlets 016A,H,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01004284,Tower Hamlets 019A,All,60,0,10,0,2.5,10,0,60,2.5,160,600,580,10,"1,480"
LSOA,E01004284,Tower Hamlets 019A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
