"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster","MSOA11NM","POPDEN","area","flowden"
"142","E02000146",0.0957094257031168,0.498939468526092,0.231682433285772,0.177241097011871,1.00357242452685,743,1432,2175,7.68478394352278,4,"Bromley 020",46.2,1796987.39090736,2.61982484218494e-05
"143","E02000147",0.032303088646466,0.376356661731123,0.161689584717982,0.133033155955792,0.703382491051364,127,871,998,6.90575327631146,4,"Bromley 021",35.4,2247697.31824531,1.25426542829569e-05
"144","E02000148",0.0461661902102522,0.457313563951009,0.17914841628976,0.0843225542365944,0.766950724687616,512,872,1384,7.23273313617761,4,"Bromley 022",23.5,2831109.17037988,2.0802312265964e-05
"145","E02000149",0.0861185737955526,0.610327125304433,0.295106692994552,0.155955792058944,1.14750818415348,611,1176,1787,7.48829351515943,4,"Bromley 023",41,1878485.75778395,2.32023935625023e-05
"146","E02000150",0.0327364649541923,0.390942361330546,0.132888802436676,0.0990585345886206,0.655626163310035,878,1470,2348,7.76131918094799,4,"Bromley 024",27.1,3065413.48108938,2.82643979205942e-05
"147","E02000151",0.0347189737548481,0.585410418333453,0.207968595351506,0.13548915268113,0.963587140120937,82,1146,1228,7.11314210870709,4,"Bromley 025",36,2112531.25699856,1.61470326169638e-05
"148","E02000152",0.0337611813455752,0.389817290111274,0.161833720396921,0.09250920998772,0.677921401841491,265,941,1206,7.09506437728713,4,"Bromley 026",25.5,2572475.32520863,1.8384672997096e-05
"149","E02000153",0.0232025565680122,0.50714723939414,0.191564478415182,0.129349160867786,0.851263435245119,107,1286,1393,7.23921497377981,4,"Bromley 027",34.5,2240525.48684778,1.80211346986324e-05
"150","E02000154",0.0978418535442264,0.472883459956764,0.296123181305776,0.144085141219812,1.01093363602658,1849,1228,3077,8.03171037532204,4,"Bromley 028",38.1,2084706.21515236,3.87398254337438e-05
"151","E02000155",0.0435991744072881,0.558531239385059,0.290526455815364,0.143675808432255,1.03633267803997,47,723,770,6.64639051484773,4,"Bromley 029",38,1819503.20948075,1.11366431172823e-05
"152","E02000156",0.0485442613459959,0.468925734574209,0.171217889795205,0.117069177241097,0.805757062956507,1191,2191,3382,8.12622252945853,4,"Bromley 030",31.5,3847341.67877094,2.79063021507822e-05
"153","E02000157",0.0313839944846669,0.383020144347877,0.204753509067285,0.12116250511666,0.740320153016489,157,1122,1279,7.15383380157884,4,"Bromley 031",32.5,2439141.25971156,1.61343038240024e-05
"154","E02000158",0.0301071375058058,0.311146272358838,0.170386674845259,0.12771182971756,0.639351914427463,83,901,984,6.89162589705225,4,"Bromley 032",34.1,2161982.48454745,1.33471502158712e-05
"155","E02000159",0.0230264112342837,0.527885671377202,0.10391218860647,0.0356119525173966,0.690436223735352,742,979,1721,7.45066079621154,4,"Bromley 033",11.6,5880879.27302356,2.52278719010736e-05
"156","E02000160",0.0119663571255941,0.505120687499504,0.0683247804217438,0.0261972984036021,0.611609123450444,687,1075,1762,7.47420480649612,4,"Bromley 034",9.3,8468894.60448384,2.23715578525546e-05
"157","E02000161",0.0436873781001773,0.416568310965143,0.238553967139777,0.18829308227589,0.887102738480988,219,1305,1524,7.32909373624659,4,"Bromley 035",48.9,1726225.56038496,1.80542131266026e-05
"158","E02000162",0,0.380004252297844,0.0485226619277901,0.00941465411379452,0.437941568339429,1527,534,2061,7.63094658089046,4,"Bromley 036",5.2,12752835.7417612,3.10790605220652e-05
"159","E02000163",0.00409789169976092,0.463731069071042,0.0632416587130016,0.015963978714695,0.5470345981985,586,934,1520,7.32646561384032,4,"Bromley 037",6.8,11300075.974445,1.97812308758113e-05
"160","E02000165",0.0119457594618492,0.400369987276255,0.0350879566083092,0.0388866148178469,0.486290318164261,190,886,1076,6.98100574072173,4,"Bromley 039",12.4,5658134.39608341,1.53361845926552e-05
"161","E02000166",0.0456938040709792,0.717287589215939,0.320039595551919,0.095374539500614,1.17839552833945,502,1549,2051,7.62608275807238,4,"Camden 001",26.2,3016530.47290562,2.59511526408309e-05
"162","E02000167",0.0838593963583825,0.89455858726017,0.376789545465198,0.144494474007368,1.49970200309112,870,1764,2634,7.87625888230323,4,"Camden 002",38.2,2080806.33387296,3.31375767454587e-05
"163","E02000168",0.255203760035209,0.87743074872742,0.415294341301914,0.479738027015964,2.02766687708051,1064,1548,2612,7.86787149039632,4,"Camden 003",120.1,682309.792598985,3.18748801744296e-05
"164","E02000169",0.0743245646370011,0.799049971267099,0.239600410498645,0.26647564469914,1.37945059110189,195,1492,1687,7.43070708254597,4,"Camden 004",68,1125004.23796721,2.20522045092374e-05
"165","E02000170",0.184606596393376,0.87091095658707,0.327053685099846,0.43061809250921,1.8131893305895,254,2233,2487,7.8188324438034,4,"Camden 005",108.1,776522.962394647,2.96275533368825e-05
"166","E02000171",0.189182418036697,0.829494951883143,0.454977582785567,0.601719197707736,2.07537415041314,178,1639,1817,7.50494206839617,4,"Camden 006",149.9,516325.54291017,2.34763018073135e-05
"167","E02000172",0.246125090024945,0.492703966110813,0.589768280003012,0.609087187883749,1.93768452402252,1023,1440,2463,7.80913539812054,4,"Camden 007",151.7,667377.685883924,2.43280415768569e-05
"168","E02000173",0.229302955730883,0.742546775699726,0.360395842299149,0.391731477691363,1.72397705142112,3957,1886,5843,8.67299964255444,2,"Camden 008",98.6,779292.493074916,7.60428663371473e-05
"169","E02000174",0.228470828588612,0.78516644255681,0.503156162388239,0.641833810888252,2.15862724442191,367,1710,2077,7.63867982387611,4,"Camden 009",159.7,541684.496305705,2.40096138165041e-05
"170","E02000175",0.281056616295891,0.791557574070564,0.40590378622542,0.511665984445354,1.99018396103723,883,2483,3366,8.12148037475075,4,"Camden 010",127.9,691562.53299446,3.80550336967032e-05
"171","E02000176",0.244414526639614,0.88724241234468,0.436068070148554,0.643880474826033,2.21160548395888,174,1816,1990,7.59588991771854,4,"Camden 011",160.2,397173.896128105,3.12759037173115e-05
"172","E02000177",0.240518337251,0.718974989381183,0.386359825182915,0.687679083094556,2.03353223490965,250,1552,1802,7.49665243816828,4,"Camden 012",170.9,525260.367361887,2.00741927946329e-05
"173","E02000178",0.244099630841256,0.801319265081818,0.543909803352642,0.633647155137126,2.22297585441284,242,2448,2690,7.89729647259588,4,"Camden 013",157.7,560632.52673609,3.04258202811145e-05
"174","E02000179",0.213438350071599,0.61312744384044,0.526263332970657,0.665575112566517,2.01840423944921,119,1277,1396,7.24136628332232,4,"Camden 014",165.5,383845.058028826,2.19751306960609e-05
"175","E02000180",0.222209444871726,0.671642285843993,0.462853586200564,0.679901760130986,2.03660707704727,154,1447,1601,7.37838371299671,4,"Camden 015",169,485620.805339299,1.95077572396144e-05
"176","E02000181",0.111444726788461,0.920694929839063,0.31417976327052,0.571428571428571,1.91774799132662,51,2402,2453,7.80506704425849,4,"Camden 016",142.5,539778.605243072,3.18909177216602e-05
"177","E02000182",0.153860474626082,0.614498424913828,0.497529521256854,0.331559557920589,1.59744797871735,534,1423,1957,7.57916796739608,4,"Camden 017",83.9,801830.633718995,2.90901674057096e-05
"178","E02000183",0.262309114682914,0.675562343824991,0.574556550187349,0.407695456406058,1.92012346510131,1460,1575,3035,8.0179667034936,4,"Camden 018",102.5,769139.838670386,3.84972336743698e-05
"179","E02000184",0.268750091107041,0.556968039469008,0.624345587458967,0.534997953336062,1.98506167137108,2443,1287,3730,8.22416351263786,4,"Camden 019",133.6,666096.296992361,4.19146027424424e-05
"180","E02000185",0.27179345091654,0.487490378521111,0.476195869756556,0.706917724109701,1.94239742330391,466,1565,2031,7.61628356158038,4,"Camden 020",175.6,472795.12835826,2.44631522868577e-05
"181","E02000186",0.286996446675912,0.684564175471025,0.54421542379769,0.261154318460909,1.77693036440554,8772,1125,9897,9.19998695989669,2,"Camden 021",66.7,1001597.0575757,0.000148144214754732
"182","E02000187",0.216674229843578,0.395243115446271,0.642677314258397,0.332787556283258,1.5873822158315,1476,857,2333,7.75491027202143,4,"Camden 022",84.2,964297.925946378,2.873369083794e-05
"183","E02000188",0.272987357336259,0.417281036915252,0.665711261059091,0.659025787965616,2.01500544327622,855,844,1699,7.43779512167193,4,"Camden 023",163.9,507415.377023712,2.04291737017256e-05
"184","E02000189",0.583901390030518,0.712492040889236,0.641511432904399,0.805566925910765,2.74347178973492,704,429,1133,7.03262426102801,4,"Camden 024",199.7,294951.256325284,1.92354165094355e-05
"185","E02000190",0.542716890147982,0.712035729771945,0.721174105695581,0.819893573475235,2.79582029909074,2037,504,2541,7.84031298332016,4,"Camden 025",203.2,373734.217606958,3.34593961984864e-05
"186","E02000191",0.539526364598896,0.6181731518821,0.77985394093269,0.466230045026607,2.40378350244029,16642,516,17158,9.75021981613291,2,"Camden 026",116.8,646202.105706785,0.000227329319471706
"187","E02000192",0.88373508993282,0.546178791945578,0.547732953502647,0.665575112566517,2.64322194794756,10467,628,11095,9.3142498353667,2,"Camden 027",165.5,432517.604582142,0.000154997794804765
"188","E02000193",0.533650481388032,0.673097868742455,0.731224112100414,0.275071633237822,2.21304409546872,33714,813,34527,10.4494969056366,1,"Camden 028",70.1,1086528.78011513,0.000453314480652512
"189","E02000194",0.123040945130044,0.553978166377534,0.393010344340872,0.243962341383545,1.31399179723199,554,1870,2424,7.7931743471892,4,"Croydon 001",62.5,1398321.3460941,2.77361138112741e-05
"190","E02000195",0.0500190011864964,0.634855570878446,0.230118449453992,0.18174375767499,1.09673677919392,127,1857,1984,7.59287028784482,4,"Croydon 002",47.3,1933475.24547254,2.16941136488263e-05
"191","E02000196",0.0851898234751254,0.761023778894852,0.247093400831639,0.235366352844863,1.32867335604648,223,1312,1535,7.3362856600213,4,"Croydon 003",60.4,1216502.82584165,2.08909562270728e-05
"192","E02000197",0.115007971667464,0.736171111975507,0.333142033882941,0.363078182562423,1.54739930008834,250,1690,1940,7.57044325205737,4,"Croydon 004",91.6,996239.535766417,2.1258982946322e-05
"193","E02000198",0.12997237602997,0.735979924684131,0.368957424053384,0.358575521899304,1.59348524666679,449,1526,1975,7.58832367733522,4,"Croydon 005",90.5,888844.502589454,2.45523309828799e-05
"194","E02000199",0.106202418727291,0.81181529285986,0.361250199135073,0.388047482603357,1.66731539332558,97,1701,1798,7.49443021503157,4,"Croydon 006",97.7,865495.751824774,2.12632763290291e-05
"195","E02000200",0.0960893891330934,0.650292935259061,0.285731455788135,0.260335652885796,1.29244943306609,421,1736,2157,7.67647364638916,4,"Croydon 007",66.5,1249156.2955201,2.59663985538805e-05
"196","E02000201",0.137235611300881,0.726709045281953,0.356486524911349,0.382726156365125,1.60315733785931,339,1704,2043,7.62217459481762,4,"Croydon 008",96.4,860605.797953808,2.46256138507084e-05
"197","E02000202",0.107703404632765,0.848260153540055,0.391094558928996,0.464183381088825,1.81124149819064,136,1725,1861,7.52886925664225,4,"Croydon 009",116.3,735558.895541172,2.17545050266611e-05
"198","E02000203",0.20190295523284,0.80213540593199,0.411014414173521,0.387228817028244,1.8022815923666,920,1329,2249,7.71824095195932,4,"Croydon 010",97.5,774426.641381748,2.97854766792509e-05
"199","E02000204",0.120153675851792,0.775961466686915,0.282728757535713,0.342611543184609,1.52145544325903,378,1821,2199,7.69575799055476,4,"Croydon 011",86.6,1084932.72121139,2.34047781980589e-05
"200","E02000206",0.106463539061077,0.660378889085715,0.266891872050068,0.255423659435121,1.28915795963198,1279,1668,2947,7.98854298273769,4,"Croydon 013",65.3,1466520.0800808,3.07736450842227e-05
"201","E02000207",0.0874227231034621,0.605286088173207,0.344415148486976,0.284895620139173,1.32201957990282,441,1738,2179,7.68662133494462,4,"Croydon 014",72.5,1239435.72028292,2.42490771582188e-05
"202","E02000208",0.128308181502214,0.539213119453442,0.453456538883428,0.445763405648792,1.56674124548788,1856,1359,3215,8.07558263667172,4,"Croydon 015",111.8,874765.874417756,3.28736056685015e-05
"203","E02000209",0.130112293951762,0.632444749119718,0.402037802026153,0.331559557920589,1.49615440301822,579,1587,2166,7.68063742756094,4,"Croydon 016",83.9,999434.171449894,2.58310641061134e-05
"204","E02000210",0.0971243781186124,0.65162688818464,0.333633956086019,0.426934097421203,1.50931931981048,156,1740,1896,7.54750168281497,4,"Croydon 017",107.2,774806.045483005,2.282708978239e-05
"205","E02000211",0.0419677066763623,0.409287380445046,0.199188261807769,0.183381088825215,0.833824437754393,136,1625,1761,7.47363710849621,4,"Croydon 018",47.7,1672979.13895951,2.20673636233573e-05
"206","E02000212",0.139605128080979,0.689366534001088,0.412921710981565,0.269340974212034,1.51123434727567,1638,1393,3031,8.0166478770578,4,"Croydon 019",68.7,1244012.47868991,3.54653673415475e-05
"207","E02000213",0.221188683714959,0.555390580954381,0.461680941711564,0.367171510437986,1.60543171681889,3579,1359,4938,8.50471566990512,4,"Croydon 020",92.6,1030492.14471353,5.17482197053639e-05
"208","E02000214",0.112889386978763,0.775418382369806,0.230291536012129,0.235775685632419,1.35437499099312,249,1195,1444,7.27517231945277,4,"Croydon 021",60.5,1039402.5291686,2.296296951878e-05
"209","E02000215",0.156737030656337,0.761484733852514,0.320968911933778,0.424478100695866,1.6636687771385,957,2149,3106,8.04109100370863,4,"Croydon 022",106.6,981957.772057917,2.9672315276157e-05
"210","E02000216",0.0266676639039606,0.392308031250731,0.212901860101407,0.114203847728203,0.746081402984302,199,982,1181,7.07411681619736,4,"Croydon 023",30.8,2187645.71215554,1.75275894223176e-05
"211","E02000217",0.165057028013689,0.695968783283733,0.517370348026371,0.265247646336472,1.64364380566026,4051,1787,5838,8.67214355141406,2,"Croydon 024",67.7,1428486.8590931,6.03669414396358e-05
"212","E02000218",0.0578523149478276,0.493480657268262,0.264532500068854,0.226770364306181,1.04263583659112,101,1049,1150,7.0475172213573,4,"Croydon 025",58.3,1144344.76190053,1.72374253967364e-05
"213","E02000219",0.0160565356022483,0.518926014088279,0.129551418328802,0.043389275480966,0.707923243500295,565,1329,1894,7.54644627374602,4,"Croydon 026",13.5,5724390.93306811,2.45085106759299e-05
"214","E02000220",0.230808020980824,0.609806535815441,0.441576117780266,0.258698321735571,1.5408889963121,8769,1699,10468,9.25607826365004,2,"Croydon 027",66.1,1492228.37896186,0.000106127261875132
"215","E02000221",0.0650656384892009,0.437729074641932,0.213692824896874,0.131395824805567,0.847883362833573,2403,1597,4000,8.29404964010203,4,"Croydon 028",35,2813420.82970406,4.06216208677662e-05
"216","E02000222",0.0696171486656186,0.723448140270901,0.252245967116458,0.161686451084732,1.20699770713771,875,1554,2429,7.79523492900217,4,"Croydon 029",42.4,1852631.11233732,3.09223652067362e-05
"217","E02000223",0.055178752920391,0.503108364871444,0.465798226607508,0.34465820712239,1.36874355152173,105,1287,1392,7.23849684089437,4,"Croydon 030",87.1,960526.305007085,1.66384098245707e-05
"218","E02000224",0.130859760287203,0.816429107604915,0.293562992835753,0.233729021694638,1.47458088242251,957,1714,2671,7.89020821310996,4,"Croydon 031",60,1281412.59153886,3.47403068774329e-05
"219","E02000225",0.0514709188454613,0.591244791906546,0.275121063522581,0.177241097011871,1.09507787128646,360,1468,1828,7.5109777520141,4,"Croydon 032",46.2,1636313.97757962,2.41806279902503e-05
"220","E02000226",0.0344397299808565,0.614159184777085,0.113225333297705,0.082275890298813,0.84410013835446,408,1421,1829,7.51152464839087,4,"Croydon 033",23,3274165.62587763,2.42876348410503e-05
"221","E02000227",0.0177832312602402,0.420169314513777,0.193141907238576,0.089643880474826,0.720738333487419,495,2621,3116,8.04430540699064,4,"Croydon 034",24.8,4598210.63117184,2.7324794657852e-05
"222","E02000228",0.0290028806130237,0.434575692747889,0.159876093816445,0.0875972165370446,0.711051883714403,237,906,1143,7.04141166379481,4,"Croydon 035",24.3,3147240.69307252,1.49454845130122e-05
"223","E02000229",0.075962805713106,0.337827727445664,0.239702853049604,0.185837085550553,0.839330471758927,522,891,1413,7.25347038268453,4,"Croydon 036",48.3,1321054.56075767,2.21449281915461e-05
"224","E02000230",0.0705050972208069,0.482429170873602,0.240072706303348,0.145313139582481,0.938320113980238,1451,1712,3163,8.05927622330565,4,"Croydon 037",38.4,2606185.02984641,3.16055041078649e-05
"225","E02000231",0.0238665929793052,0.600718502005847,0.0790926665458445,0.0818665575112567,0.785544319042253,359,700,1059,6.96508034560141,4,"Croydon 038",22.9,3358815.37039482,1.37681105940873e-05
"226","E02000232",0.0139837121270798,0.496870827996887,0.0623040232797433,0.04625460499386,0.61941316839757,126,574,700,6.5510803350434,4,"Croydon 039",14.2,4357155.9549972,1.13137503355486e-05
"227","E02000233",0.0511260746900717,0.51170593930786,0.315674717827704,0.146541137945149,1.02504786977078,278,874,1152,7.04925484125584,4,"Croydon 040",38.7,1596769.96539509,1.86422856802042e-05
