"","flow","lon_o","lat_o","lon_d","lat_d"
"27235",20,5.27640122083,1.79109918195,5.22708355068,1.65983587098
"27236",19,5.27640122083,1.79109918195,5.36118707397,1.83271178219
"27237",8,5.27640122083,1.79109918195,5.35925686929,1.82504760817
"27238",26,5.27640122083,1.79109918195,5.33894896022,1.81772852818
"27239",9,5.27640122083,1.79109918195,5.37422521011,1.81016599145
"27240",11,5.27640122083,1.79109918195,5.34355486852,1.80403078627
"27241",22,5.27640122083,1.79109918195,5.3758304855,1.78666899706
"27242",16,5.27640122083,1.79109918195,5.36715464056,1.8982017909
"27243",19,5.27640122083,1.79109918195,5.37425585462,1.88906325512
"27244",11,5.27640122083,1.79109918195,5.38885502987,1.86164503295
"27245",55,5.27640122083,1.79109918195,5.27792894093,1.77063126836
"27246",79,5.27640122083,1.79109918195,5.2908043819,1.77047496342
"27247",47,5.27640122083,1.79109918195,5.27710757749,1.76525039616
"27248",79,5.27640122083,1.79109918195,5.26833823366,1.76245824036
"27249",45,5.27640122083,1.79109918195,5.28319300944,1.75940347194
"27250",39,5.27640122083,1.79109918195,5.2337575654,1.75759336094
"27251",38,5.27640122083,1.79109918195,5.26737095801,1.75665255691
"27252",46,5.27640122083,1.79109918195,5.27533098367,1.7573154827
"27253",36,5.27640122083,1.79109918195,5.28164535856,1.75099532538
"27254",57,5.27640122083,1.79109918195,5.24944950467,1.75115767766
"27255",33,5.27640122083,1.79109918195,5.23029612879,1.75044232736
"27256",50,5.27640122083,1.79109918195,5.26609360576,1.7510165061
"27257",49,5.27640122083,1.79109918195,5.24049379125,1.74493526529
"27258",19,5.27640122083,1.79109918195,5.27350254094,1.74220356989
"27259",31,5.27640122083,1.79109918195,5.22902893677,1.74116756234
"27260",18,5.27640122083,1.79109918195,5.28144741438,1.74252589853
"27261",25,5.27640122083,1.79109918195,5.2560963532,1.74183369104
"27262",28,5.27640122083,1.79109918195,5.26378463654,1.74162409556
"27263",41,5.27640122083,1.79109918195,5.24781266585,1.73898625879
"27264",30,5.27640122083,1.79109918195,5.28435832952,1.73769791702
"27265",36,5.27640122083,1.79109918195,5.24094783984,1.73680893662
"27266",24,5.27640122083,1.79109918195,5.22542146643,1.72939342039
"27267",14,5.27640122083,1.79109918195,5.26455204491,1.73291803777
"27268",30,5.27640122083,1.79109918195,5.25315678139,1.73289217775
"27269",22,5.27640122083,1.79109918195,5.29060498331,1.72610930327
"27270",26,5.27640122083,1.79109918195,5.27457228432,1.72936632637
"27271",37,5.27640122083,1.79109918195,5.2416546193,1.72882855459
"27272",21,5.27640122083,1.79109918195,5.28085884452,1.72617668151
"27273",21,5.27640122083,1.79109918195,5.28533813776,1.72414384701
"27274",16,5.27640122083,1.79109918195,5.27871898438,1.71979282597
"27275",13,5.27640122083,1.79109918195,5.27530111325,1.71796159084
"27276",17,5.27640122083,1.79109918195,5.26821948933,1.7148002665
"27277",20,5.27640122083,1.79109918195,5.27726808693,1.71092794999
"27278",16,5.27640122083,1.79109918195,5.28788919571,1.71218931439
"27279",19,5.27640122083,1.79109918195,5.29259049621,1.70993279156
"27280",6,5.27640122083,1.79109918195,5.27372342391,1.83386527712
"27281",11,5.27640122083,1.79109918195,5.26065028511,1.83245574119
"27282",24,5.27640122083,1.79109918195,5.26798837606,1.82761627861
"27283",26,5.27640122083,1.79109918195,5.24307723442,1.82648273538
"27284",50,5.27640122083,1.79109918195,5.24873304465,1.82525279641
"27285",35,5.27640122083,1.79109918195,5.25551160647,1.82464278682
"27286",21,5.27640122083,1.79109918195,5.26150113295,1.82251969974
"27287",16,5.27640122083,1.79109918195,5.27883156648,1.8254645578
"27288",49,5.27640122083,1.79109918195,5.26963944363,1.82062900938
"27289",30,5.27640122083,1.79109918195,5.25455971613,1.81816790678
"27290",18,5.27640122083,1.79109918195,5.28366143049,1.81393658723
"27291",12,5.27640122083,1.79109918195,5.27625532345,1.81524749916
"27292",16,5.27640122083,1.79109918195,5.2918060312,1.81227810857
"27293",44,5.27640122083,1.79109918195,5.25452966288,1.81365856502
"27294",20,5.27640122083,1.79109918195,5.27027210368,1.81253570371
"27295",18,5.27640122083,1.79109918195,5.26394606222,1.81127668863
"27296",23,5.27640122083,1.79109918195,5.25856224916,1.80960183687
"27297",20,5.27640122083,1.79109918195,5.29630668651,1.80417984158
"27298",36,5.27640122083,1.79109918195,5.27332931023,1.79978296913
"27299",17,5.27640122083,1.79109918195,5.29590986513,1.79421287787
"27300",23,5.27640122083,1.79109918195,5.29852578838,1.78671752965
"27301",20,5.27640122083,1.79109918195,5.29122791003,1.78488189846
"27302",35,5.27640122083,1.79109918195,5.28658356632,1.78493243495
"27303",34,5.27640122083,1.79109918195,5.29507328309,1.78129811103
"27304",7,5.27640122083,1.79109918195,5.46040762278,1.77716690213
"27305",7,5.27640122083,1.79109918195,5.3519579353,1.67886801644
"27306",17,5.27640122083,1.79109918195,5.204915272,1.79151176017
"27307",22,5.27640122083,1.79109918195,5.20000053636,1.78611130537
"27308",13,5.27640122083,1.79109918195,5.33814557601,1.91241710576
"27309",7,5.27640122083,1.79109918195,5.40690486573,1.75178488766
"27310",16,5.27640122083,1.79109918195,5.39747826363,1.79078897625
"27311",4,5.25781343672,1.78843091306,5.21558119818,1.89734194165
"27312",8,5.25781343672,1.78843091306,5.21790988441,1.88097114766
"27313",5,5.25781343672,1.78843091306,5.23330598503,1.87125602862
"27314",3,5.25781343672,1.78843091306,5.21307993936,1.86729285863
"27315",7,5.25781343672,1.78843091306,5.18994681466,1.84864256039
"27316",9,5.25781343672,1.78843091306,5.21454766244,1.84324777595
"27317",13,5.25781343672,1.78843091306,5.2350750593,1.83925831613
"27318",5,5.25781343672,1.78843091306,5.21766819408,1.833918386
"27319",6,5.25781343672,1.78843091306,5.22933804806,1.8320307853
"27320",3,5.25781343672,1.78843091306,5.30963450899,1.67850980981
"27321",5,5.25781343672,1.78843091306,5.31119213721,1.66259087756
"27322",8,5.25781343672,1.78843091306,5.11049557067,1.83260909525
"27323",7,5.25781343672,1.78843091306,5.20555720876,1.82146418189
"27324",11,5.25781343672,1.78843091306,5.21268560043,1.8060151989
"27325",4,5.25781343672,1.78843091306,5.45590984765,1.78670667465
"27326",10,5.25781343672,1.78843091306,5.22362445939,1.81818586566
"27327",4,5.25781343672,1.78843091306,5.22580954482,1.80719771411
"27328",3,5.25781343672,1.78843091306,5.22918814108,1.79823921613
"27329",4,5.25781343672,1.78843091306,5.22925091734,1.79203182878
"27330",6,5.25781343672,1.78843091306,5.23752351523,1.79115810108
"27331",13,5.25781343672,1.78843091306,5.24294229576,1.78685560661
"27332",11,5.25781343672,1.78843091306,5.24815905062,1.78017129634
"27333",14,5.25781343672,1.78843091306,5.25193406461,1.77561050591
"27334",6,5.25781343672,1.78843091306,5.23603149697,1.77312600338
"27335",4,5.25781343672,1.78843091306,5.24892591077,1.76795298207
"27336",9,5.25781343672,1.78843091306,5.24204844268,1.76839418205
"27337",10,5.25781343672,1.78843091306,5.26114476906,1.76454711507
"27338",4,5.25781343672,1.78843091306,5.07633974022,1.79262835201
"27339",6,5.25781343672,1.78843091306,5.06090261676,1.79331662513
"27340",7,5.25781343672,1.78843091306,5.21534505627,1.7850963343
"27341",3,5.25781343672,1.78843091306,5.1475942546,1.75989322819
"27342",11,5.25781343672,1.78843091306,5.10023542119,1.72961071891
"27343",4,5.25781343672,1.78843091306,5.30448628147,1.84601760092
"27344",14,5.25781343672,1.78843091306,5.23989735255,1.82187243218
"27345",13,5.25781343672,1.78843091306,5.23659158736,1.81379621167
"27346",18,5.25781343672,1.78843091306,5.23997825738,1.80757564378
"27347",8,5.25781343672,1.78843091306,5.2545919915,1.80069055595
"27348",16,5.25781343672,1.78843091306,5.24511480637,1.79636060478
"27349",6,5.25781343672,1.78843091306,5.25230846582,1.79214217322
"27350",33,5.25781343672,1.78843091306,5.25781343672,1.78843091306
"27351",6,5.25781343672,1.78843091306,5.27202178379,1.78741997102
"27352",15,5.25781343672,1.78843091306,5.25090595209,1.78662255387
"27353",12,5.25781343672,1.78843091306,5.25693788641,1.78183946299
"27354",4,5.25781343672,1.78843091306,5.26959993529,1.77990476982
"27355",17,5.25781343672,1.78843091306,5.30409586345,1.77530696625
"27356",8,5.25781343672,1.78843091306,5.31763464066,1.76280587471
"27357",8,5.25781343672,1.78843091306,5.31214113579,1.75868511529
"27358",4,5.25781343672,1.78843091306,5.2969712277,1.7589245957
"27359",7,5.25781343672,1.78843091306,5.28975790579,1.75622704288
"27360",4,5.25781343672,1.78843091306,5.29720027326,1.75053342855
"27361",8,5.25781343672,1.78843091306,5.31211753195,1.72484125849
"27362",6,5.25781343672,1.78843091306,5.32164723382,1.72235302853
"27363",10,5.25781343672,1.78843091306,5.30009854287,1.72255724853
"27364",7,5.25781343672,1.78843091306,5.2958073621,1.70092854542
"27365",10,5.25781343672,1.78843091306,5.2680162467,1.70502569128
"27366",5,5.25781343672,1.78843091306,5.27465060121,1.70088905825
"27367",10,5.25781343672,1.78843091306,5.25395168972,1.67284463444
"27368",4,5.25781343672,1.78843091306,5.41979571538,1.86010400342
"27369",8,5.25781343672,1.78843091306,5.42361072503,1.83721718779
"27370",4,5.25781343672,1.78843091306,5.4004070756,1.83548881691
"27371",10,5.25781343672,1.78843091306,5.39960019905,1.82131944421
"27372",6,5.25781343672,1.78843091306,5.1324277363,1.73404612009
"27373",5,5.25781343672,1.78843091306,5.34025638363,1.76108577986
"27374",6,5.25781343672,1.78843091306,5.32970397726,1.73960162271
"27375",5,5.25781343672,1.78843091306,5.35684763119,1.88174577188
"27376",7,5.25781343672,1.78843091306,5.2908043819,1.77047496342
"27377",4,5.25781343672,1.78843091306,5.27710757749,1.76525039616
"27378",8,5.25781343672,1.78843091306,5.26833823366,1.76245824036
"27379",5,5.25781343672,1.78843091306,5.28164535856,1.75099532538
"27380",10,5.25781343672,1.78843091306,5.24944950467,1.75115767766
"27381",6,5.25781343672,1.78843091306,5.22902893677,1.74116756234
"27382",8,5.25781343672,1.78843091306,5.2560963532,1.74183369104
"27383",8,5.25781343672,1.78843091306,5.22542146643,1.72939342039
"27384",14,5.25781343672,1.78843091306,5.2416546193,1.72882855459
"27385",5,5.25781343672,1.78843091306,5.29259049621,1.70993279156
"27386",12,5.25781343672,1.78843091306,5.16913705569,1.89319096495
"27387",5,5.25781343672,1.78843091306,5.42273781429,1.89351093417
"27388",4,5.27202178379,1.78741997102,5.24289393819,1.882052716
"27389",7,5.27202178379,1.78741997102,5.20618907272,1.84950025809
"27390",12,5.27202178379,1.78741997102,5.21766819408,1.833918386
"27391",8,5.27202178379,1.78741997102,5.24171375678,1.83322343592
"27392",5,5.27202178379,1.78741997102,5.25825291607,1.85771051782
"27393",6,5.27202178379,1.78741997102,5.24926117842,1.84635243337
"27394",7,5.27202178379,1.78741997102,5.25770013208,1.83785115443
"27395",7,5.27202178379,1.78741997102,5.291927676,1.8275229481
"27396",4,5.27202178379,1.78741997102,5.30505264974,1.69151921104
"27397",4,5.27202178379,1.78741997102,5.32878689422,1.68850696015
"27398",6,5.27202178379,1.78741997102,5.20555720876,1.82146418189
"27399",12,5.27202178379,1.78741997102,5.21268560043,1.8060151989
"27400",7,5.27202178379,1.78741997102,5.3451221962,1.8597997513
"27401",3,5.27202178379,1.78741997102,5.34311346914,1.8532869298
"27402",6,5.27202178379,1.78741997102,5.3553170574,1.84909825031
"27403",8,5.27202178379,1.78741997102,5.33486135807,1.84478593871
"27404",3,5.27202178379,1.78741997102,5.33303533479,1.8364763737
"27405",7,5.27202178379,1.78741997102,5.22111088603,1.80474178368
"27406",9,5.27202178379,1.78741997102,5.23603299984,1.79581116698
"27407",9,5.27202178379,1.78741997102,5.2184943815,1.79373848817
"27408",16,5.27202178379,1.78741997102,5.23752351523,1.79115810108
"27409",26,5.27202178379,1.78741997102,5.24294229576,1.78685560661
"27410",14,5.27202178379,1.78741997102,5.24815905062,1.78017129634
"27411",8,5.27202178379,1.78741997102,5.23987273745,1.77749781191
"27412",22,5.27202178379,1.78741997102,5.25193406461,1.77561050591
"27413",21,5.27202178379,1.78741997102,5.23603149697,1.77312600338
"27414",22,5.27202178379,1.78741997102,5.25588095916,1.76898899841
"27415",24,5.27202178379,1.78741997102,5.24892591077,1.76795298207
"27416",26,5.27202178379,1.78741997102,5.24204844268,1.76839418205
"27417",10,5.27202178379,1.78741997102,5.25519403184,1.76001083111
"27418",9,5.27202178379,1.78741997102,5.17133042467,1.77596979014
"27419",4,5.27202178379,1.78741997102,5.12289109467,1.74517033386
"27420",6,5.27202178379,1.78741997102,5.30218394166,1.87433426338
"27421",9,5.27202178379,1.78741997102,5.3089310178,1.85447474692
"27422",4,5.27202178379,1.78741997102,5.32641030688,1.84693815934
"27423",6,5.27202178379,1.78741997102,5.31998133807,1.8444342237
"27424",8,5.27202178379,1.78741997102,5.32460793283,1.82360661789
"27425",17,5.27202178379,1.78741997102,5.23989735255,1.82187243218
"27426",5,5.27202178379,1.78741997102,5.2362090299,1.8191968518
"27427",13,5.27202178379,1.78741997102,5.23659158736,1.81379621167
"27428",9,5.27202178379,1.78741997102,5.24598799862,1.8134379296
"27429",9,5.27202178379,1.78741997102,5.23997825738,1.80757564378
"27430",14,5.27202178379,1.78741997102,5.25058188533,1.80708242685
"27431",13,5.27202178379,1.78741997102,5.24368262861,1.80532471386
"27432",10,5.27202178379,1.78741997102,5.2545919915,1.80069055595
"27433",10,5.27202178379,1.78741997102,5.24511480637,1.79636060478
"27434",19,5.27202178379,1.78741997102,5.27640122083,1.79109918195
"27435",10,5.27202178379,1.78741997102,5.25781343672,1.78843091306
"27436",27,5.27202178379,1.78741997102,5.27202178379,1.78741997102
"27437",13,5.27202178379,1.78741997102,5.25090595209,1.78662255387
"27438",4,5.27202178379,1.78741997102,5.26492137225,1.78689816484
"27439",10,5.27202178379,1.78741997102,5.25693788641,1.78183946299
"27440",4,5.27202178379,1.78741997102,5.26959993529,1.77990476982
"27441",4,5.27202178379,1.78741997102,5.19471101694,1.70151756509
"27442",3,5.27202178379,1.78741997102,5.2158351604,1.68629423929
"27443",12,5.27202178379,1.78741997102,5.30945732027,1.7826639303
"27444",19,5.27202178379,1.78741997102,5.30409586345,1.77530696625
"27445",12,5.27202178379,1.78741997102,5.31359928881,1.77378952213
"27446",10,5.27202178379,1.78741997102,5.30285182302,1.76958490495
"27447",8,5.27202178379,1.78741997102,5.31763464066,1.76280587471
"27448",14,5.27202178379,1.78741997102,5.28975790579,1.75622704288
"27449",8,5.27202178379,1.78741997102,5.29720027326,1.75053342855
"27450",9,5.27202178379,1.78741997102,5.30850173125,1.74284986483
"27451",11,5.27202178379,1.78741997102,5.29423978688,1.73569067898
"27452",9,5.27202178379,1.78741997102,5.3114464394,1.73458385266
"27453",14,5.27202178379,1.78741997102,5.30317725662,1.7282769501
"27454",12,5.27202178379,1.78741997102,5.31211753195,1.72484125849
"27455",16,5.27202178379,1.78741997102,5.30009854287,1.72255724853
"27456",6,5.27202178379,1.78741997102,5.3122825998,1.71569637279
"27457",13,5.27202178379,1.78741997102,5.30056652163,1.71352185412
"27458",5,5.27202178379,1.78741997102,5.30411225586,1.70569047282
"27459",6,5.27202178379,1.78741997102,5.2958073621,1.70092854542
"27460",3,5.27202178379,1.78741997102,5.35740057363,1.76545618163
"27461",6,5.27202178379,1.78741997102,5.28805740581,1.6877685136
"27462",6,5.27202178379,1.78741997102,5.29491717807,1.6904302579
"27463",6,5.27202178379,1.78741997102,5.25395168972,1.67284463444
"27464",18,5.27202178379,1.78741997102,5.21650870948,1.75893902686
"27465",5,5.27202178379,1.78741997102,5.20494018626,1.75334248862
"27466",5,5.27202178379,1.78741997102,5.16881925337,1.723310906
"27467",11,5.27202178379,1.78741997102,5.3183271334,1.78237861081
"27468",9,5.27202178379,1.78741997102,5.33573589607,1.77226647811
"27469",6,5.27202178379,1.78741997102,5.32270751095,1.76953483016
"27470",10,5.27202178379,1.78741997102,5.34025638363,1.76108577986
"27471",7,5.27202178379,1.78741997102,5.3494597461,1.75819410434
"27472",6,5.27202178379,1.78741997102,5.34404656024,1.73921346336
"27473",7,5.27202178379,1.78741997102,5.27484982389,1.66913738226
"27474",5,5.27202178379,1.78741997102,5.24988027458,1.64606057639
"27475",12,5.27202178379,1.78741997102,5.27792894093,1.77063126836
"27476",18,5.27202178379,1.78741997102,5.2908043819,1.77047496342
"27477",15,5.27202178379,1.78741997102,5.27710757749,1.76525039616
"27478",16,5.27202178379,1.78741997102,5.26833823366,1.76245824036
"27479",13,5.27202178379,1.78741997102,5.28319300944,1.75940347194
"27480",14,5.27202178379,1.78741997102,5.2337575654,1.75759336094
"27481",21,5.27202178379,1.78741997102,5.26737095801,1.75665255691
"27482",7,5.27202178379,1.78741997102,5.27533098367,1.7573154827
"27483",12,5.27202178379,1.78741997102,5.28164535856,1.75099532538
"27484",13,5.27202178379,1.78741997102,5.24944950467,1.75115767766
"27485",12,5.27202178379,1.78741997102,5.23029612879,1.75044232736
"27486",15,5.27202178379,1.78741997102,5.26609360576,1.7510165061
"27487",23,5.27202178379,1.78741997102,5.24049379125,1.74493526529
"27488",12,5.27202178379,1.78741997102,5.27350254094,1.74220356989
"27489",6,5.27202178379,1.78741997102,5.2560963532,1.74183369104
"27490",14,5.27202178379,1.78741997102,5.26378463654,1.74162409556
"27491",10,5.27202178379,1.78741997102,5.24781266585,1.73898625879
"27492",14,5.27202178379,1.78741997102,5.24094783984,1.73680893662
"27493",19,5.27202178379,1.78741997102,5.25315678139,1.73289217775
"27494",16,5.27202178379,1.78741997102,5.27457228432,1.72936632637
"27495",13,5.27202178379,1.78741997102,5.2416546193,1.72882855459
"27496",7,5.27202178379,1.78741997102,5.28085884452,1.72617668151
"27497",5,5.27202178379,1.78741997102,5.27871898438,1.71979282597
"27498",9,5.27202178379,1.78741997102,5.28788919571,1.71218931439
"27499",7,5.27202178379,1.78741997102,5.27372342391,1.83386527712
"27500",6,5.27202178379,1.78741997102,5.26798837606,1.82761627861
"27501",17,5.27202178379,1.78741997102,5.26150113295,1.82251969974
"27502",8,5.27202178379,1.78741997102,5.26963944363,1.82062900938
"27503",3,5.27202178379,1.78741997102,5.28366143049,1.81393658723
"27504",18,5.27202178379,1.78741997102,5.25452966288,1.81365856502
"27505",6,5.27202178379,1.78741997102,5.27027210368,1.81253570371
"27506",13,5.27202178379,1.78741997102,5.25856224916,1.80960183687
"27507",16,5.27202178379,1.78741997102,5.29852578838,1.78671752965
"27508",12,5.27202178379,1.78741997102,5.29122791003,1.78488189846
"27509",12,5.27202178379,1.78741997102,5.28658356632,1.78493243495
"27510",5,5.27202178379,1.78741997102,5.34581891846,1.87044311893
"27511",5,5.27202178379,1.78741997102,5.37700196518,1.7761626289
"27512",5,5.25090595209,1.78662255387,5.24926117842,1.84635243337
"27513",3,5.25090595209,1.78662255387,5.34378835694,1.68516555834
"27514",7,5.25090595209,1.78662255387,5.14313552855,1.82267504941
"27515",7,5.25090595209,1.78662255387,5.22362445939,1.81818586566
"27516",3,5.25090595209,1.78662255387,5.22253536953,1.7976721965
"27517",4,5.25090595209,1.78662255387,5.23603299984,1.79581116698
"27518",7,5.25090595209,1.78662255387,5.24294229576,1.78685560661
"27519",5,5.25090595209,1.78662255387,5.23209744117,1.78531339245
"27520",9,5.25090595209,1.78662255387,5.24815905062,1.78017129634
"27521",3,5.25090595209,1.78662255387,5.25193406461,1.77561050591
"27522",5,5.25090595209,1.78662255387,5.24892591077,1.76795298207
"27523",9,5.25090595209,1.78662255387,5.26114476906,1.76454711507
"27524",5,5.25090595209,1.78662255387,5.16079027884,1.7620934667
"27525",6,5.25090595209,1.78662255387,5.14786699845,1.75037353658
"27526",3,5.25090595209,1.78662255387,5.10016643691,1.74591392671
"27527",11,5.25090595209,1.78662255387,5.23659158736,1.81379621167
"27528",6,5.25090595209,1.78662255387,5.24598799862,1.8134379296
"27529",5,5.25090595209,1.78662255387,5.23997825738,1.80757564378
"27530",36,5.25090595209,1.78662255387,5.25090595209,1.78662255387
"27531",11,5.25090595209,1.78662255387,5.26382101796,1.77326767
"27532",4,5.25090595209,1.78662255387,5.2908043819,1.77047496342
"27533",4,5.25090595209,1.78662255387,5.28788919571,1.71218931439
"27534",4,5.26492137225,1.78689816484,5.27828318645,1.92351144531
"27535",7,5.26492137225,1.78689816484,5.21367200467,1.85741600566
"27536",10,5.26492137225,1.78689816484,5.21454766244,1.84324777595
"27537",15,5.26492137225,1.78689816484,5.24908404153,1.8389679372
"27538",8,5.26492137225,1.78689816484,5.2350750593,1.83925831613
"27539",12,5.26492137225,1.78689816484,5.21766819408,1.833918386
"27540",9,5.26492137225,1.78689816484,5.24171375678,1.83322343592
"27541",9,5.26492137225,1.78689816484,5.22933804806,1.8320307853
"27542",4,5.26492137225,1.78689816484,5.25171431387,1.83118703389
"27543",17,5.26492137225,1.78689816484,5.25575121274,1.8491650947
"27544",8,5.26492137225,1.78689816484,5.27373229668,1.84462073907
"27545",3,5.26492137225,1.78689816484,5.28206166721,1.83999327103
"27546",8,5.26492137225,1.78689816484,5.29890127468,1.83329505254
"27547",4,5.26492137225,1.78689816484,5.30505264974,1.69151921104
"27548",4,5.26492137225,1.78689816484,5.34378835694,1.68516555834
"27549",8,5.26492137225,1.78689816484,5.33048686888,1.67487562074
"27550",5,5.26492137225,1.78689816484,5.30574117545,1.67010518123
"27551",4,5.26492137225,1.78689816484,5.14849871965,1.83450804272
"27552",12,5.26492137225,1.78689816484,5.20555720876,1.82146418189
"27553",27,5.26492137225,1.78689816484,5.18376050809,1.81199958773
"27554",16,5.26492137225,1.78689816484,5.20204787478,1.80382541435
"27555",24,5.26492137225,1.78689816484,5.19074216564,1.8024302335
"27556",12,5.26492137225,1.78689816484,5.16301892457,1.80205883604
"27557",15,5.26492137225,1.78689816484,5.15426296963,1.79966503778
"27558",16,5.26492137225,1.78689816484,5.19923489562,1.79634951298
"27559",11,5.26492137225,1.78689816484,5.44771529994,1.7866884506
"27560",10,5.26492137225,1.78689816484,5.3574053537,1.84230240339
"27561",7,5.26492137225,1.78689816484,5.34123548532,1.83643633996
"27562",19,5.26492137225,1.78689816484,5.22362445939,1.81818586566
"27563",9,5.26492137225,1.78689816484,5.22580954482,1.80719771411
"27564",16,5.26492137225,1.78689816484,5.22918814108,1.79823921613
"27565",11,5.26492137225,1.78689816484,5.22253536953,1.7976721965
"27566",12,5.26492137225,1.78689816484,5.23603299984,1.79581116698
"27567",11,5.26492137225,1.78689816484,5.23752351523,1.79115810108
"27568",12,5.26492137225,1.78689816484,5.22333237718,1.78710130487
"27569",24,5.26492137225,1.78689816484,5.24294229576,1.78685560661
"27570",30,5.26492137225,1.78689816484,5.24815905062,1.78017129634
"27571",18,5.26492137225,1.78689816484,5.25193406461,1.77561050591
"27572",19,5.26492137225,1.78689816484,5.23603149697,1.77312600338
"27573",21,5.26492137225,1.78689816484,5.24423662481,1.77267396075
"27574",16,5.26492137225,1.78689816484,5.25588095916,1.76898899841
"27575",9,5.26492137225,1.78689816484,5.24892591077,1.76795298207
"27576",16,5.26492137225,1.78689816484,5.24204844268,1.76839418205
"27577",19,5.26492137225,1.78689816484,5.26114476906,1.76454711507
"27578",13,5.26492137225,1.78689816484,5.24484740328,1.76104690878
"27579",16,5.26492137225,1.78689816484,5.25519403184,1.76001083111
"27580",10,5.26492137225,1.78689816484,5.29598958751,1.91244420439
"27581",10,5.26492137225,1.78689816484,5.33192143903,1.89162666272
"27582",4,5.26492137225,1.78689816484,5.33970652785,1.88449175699
"27583",5,5.26492137225,1.78689816484,5.30449063869,1.88124906262
"27584",4,5.26492137225,1.78689816484,5.11344012449,1.90881774648
"27585",10,5.26492137225,1.78689816484,5.13069406976,1.76715952945
"27586",7,5.26492137225,1.78689816484,5.11424772756,1.71260663344
"27587",6,5.26492137225,1.78689816484,5.29276731138,1.86620004946
"27588",10,5.26492137225,1.78689816484,5.2362090299,1.8191968518
"27589",12,5.26492137225,1.78689816484,5.23659158736,1.81379621167
"27590",20,5.26492137225,1.78689816484,5.24598799862,1.8134379296
"27591",9,5.26492137225,1.78689816484,5.23997825738,1.80757564378
"27592",7,5.26492137225,1.78689816484,5.25058188533,1.80708242685
"27593",9,5.26492137225,1.78689816484,5.24368262861,1.80532471386
"27594",10,5.26492137225,1.78689816484,5.2545919915,1.80069055595
"27595",22,5.26492137225,1.78689816484,5.24511480637,1.79636060478
"27596",9,5.26492137225,1.78689816484,5.26050432889,1.79353511618
"27597",12,5.26492137225,1.78689816484,5.25230846582,1.79214217322
"27598",11,5.26492137225,1.78689816484,5.25781343672,1.78843091306
"27599",7,5.26492137225,1.78689816484,5.27202178379,1.78741997102
"27600",15,5.26492137225,1.78689816484,5.25090595209,1.78662255387
"27601",38,5.26492137225,1.78689816484,5.26492137225,1.78689816484
"27602",20,5.26492137225,1.78689816484,5.25693788641,1.78183946299
"27603",6,5.26492137225,1.78689816484,5.2783322883,1.780911831
"27604",11,5.26492137225,1.78689816484,5.26959993529,1.77990476982
"27605",20,5.26492137225,1.78689816484,5.26190058877,1.77884453672
"27606",6,5.26492137225,1.78689816484,5.20915389073,1.7059680802
"27607",5,5.26492137225,1.78689816484,5.18373870598,1.70045578221
"27608",5,5.26492137225,1.78689816484,5.2158351604,1.68629423929
"27609",7,5.26492137225,1.78689816484,5.31167254065,1.76790887719
"27610",14,5.26492137225,1.78689816484,5.29950167984,1.76433829586
"27611",17,5.26492137225,1.78689816484,5.2969712277,1.7589245957
"27612",7,5.26492137225,1.78689816484,5.29720027326,1.75053342855
"27613",12,5.26492137225,1.78689816484,5.30850173125,1.74284986483
"27614",7,5.26492137225,1.78689816484,5.29423978688,1.73569067898
"27615",13,5.26492137225,1.78689816484,5.30317725662,1.7282769501
"27616",13,5.26492137225,1.78689816484,5.3122825998,1.71569637279
"27617",9,5.26492137225,1.78689816484,5.32214297932,1.71404706201
"27618",14,5.26492137225,1.78689816484,5.30056652163,1.71352185412
"27619",6,5.26492137225,1.78689816484,5.35740057363,1.76545618163
"27620",23,5.26492137225,1.78689816484,5.38203033615,1.75226771646
"27621",14,5.26492137225,1.78689816484,5.25394647537,1.72039651187
"27622",4,5.26492137225,1.78689816484,5.28554644053,1.70257445818
"27623",14,5.26492137225,1.78689816484,5.27465060121,1.70088905825
"27624",10,5.26492137225,1.78689816484,5.264688018,1.6945011686
"27625",6,5.26492137225,1.78689816484,5.24307724688,1.68040005925
"27626",7,5.26492137225,1.78689816484,5.27717728675,1.67876994074
"27627",4,5.26492137225,1.78689816484,5.23823607578,1.66884468906
"27628",6,5.26492137225,1.78689816484,5.40648898571,1.81964445022
"27629",3,5.26492137225,1.78689816484,5.44268323073,1.85218024243
"27630",11,5.26492137225,1.78689816484,5.22498997527,1.77097405085
"27631",10,5.26492137225,1.78689816484,5.21650870948,1.75893902686
"27632",12,5.26492137225,1.78689816484,5.19379662935,1.75969308767
"27633",5,5.26492137225,1.78689816484,5.19706696968,1.72838195878
"27634",9,5.26492137225,1.78689816484,5.32166446885,1.80073992834
"27635",8,5.26492137225,1.78689816484,5.32997774094,1.79405331629
"27636",7,5.26492137225,1.78689816484,5.32547224335,1.78582942384
"27637",4,5.26492137225,1.78689816484,5.33573589607,1.77226647811
"27638",9,5.26492137225,1.78689816484,5.34321849531,1.7684352292
"27639",9,5.26492137225,1.78689816484,5.34994402837,1.76761034159
"27640",5,5.26492137225,1.78689816484,5.33643197136,1.74621161202
"27641",10,5.26492137225,1.78689816484,5.32970397726,1.73960162271
"27642",4,5.26492137225,1.78689816484,5.22708355068,1.65983587098
"27643",4,5.26492137225,1.78689816484,5.24136261298,1.63698203459
"27644",12,5.26492137225,1.78689816484,5.36118707397,1.83271178219
"27645",4,5.26492137225,1.78689816484,5.39591749452,1.86023284667
